id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
1151102,Hale,34.2388890,-101.7377780,96.92639689835529,1036.0151668475146,67.15048585118444,0,0,0,82.26000000000022,0,0,0,73.84999999999991,0,0,0,69,0,0,0,65.16000000000031,0,0,0,60.590000000000146,0
1151104,Hale,34.2169440,-101.7425000,84.12479730800649,1037.2343668085002,69.30237378232401,0,109.78999999999996,0,0,0,102.63000000000011,0,0,0,92.25,0,0,0,0,0,82.84999999999991,0,0,0,75.63000000000011,0
1151403,Hale,34.1922222,-101.7272222,90.8303970934273,1032.357566964558,64.28536594286824,141.91999999999962,140.02999999999975,137.85999999999967,135.50999999999976,133.80999999999995,131.39999999999964,126.98999999999978,125.48000000000002,123.65999999999985,121.78999999999996,120.40999999999985,118.51999999999998,116.35999999999967,114.36999999999989,112.51999999999998,109.88999999999987,107.9399999999996,103.86999999999989,103.06999999999971,102.29999999999973,103.58999999999969
1151703,Hale,34.1397220,-101.7397220,89.9159971226881,1030.8335670133258,61.779910023042895,0,0,0,96.30000000000018,0,0,0,91.75,0,0,0,86.70000000000027,0,0,0,83.28999999999996,0,0,0,79.21000000000004,0
1151901,Hale,34.1575010,-101.6447220,99.0599968300801,1018.3367674132235,65.95262188951614,0,143.11000000000013,0,0,0,131,0,0,0,119.2199999999998,0,0,0,0,0,0,0,0,0,0,0
1152410,Hale,34.1919450,-101.5875000,97.5359968788481,1013.1551675790347,77.21498152912056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.67000000000007,0
1152703,Hale,34.1333340,-101.6130560,89.00159715194889,1014.0695675497739,80.78114141500353,0,132.3499999999999,0,0,0,120.55000000000018,0,0,0,0,102.80999999999995,0,0,0,94.94000000000005,0,0,81.9699999999998,0,0,0
1157202,Hale,34.1080560,-101.9458340,90.8303970934273,1062.2279660087052,72.83805366918222,0,0,0,95.59999999999991,0,0,0,87.23000000000002,0,0,0,82.48999999999978,0,0,0,78.71000000000004,0,0,0,69.63000000000011,0
1157302,Hale,34.1155560,-101.8783330,92.0495970544129,1055.5223662232843,68.92442179441854,0,91.17000000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1157401,Hale,34.0650010,-101.9700000,103.3271966935297,1062.8375659891979,78.60791748454668,0,0,95.40999999999985,0,0,0,79.58999999999969,0,0,0,70.11999999999989,0,0,0,59.779999999999745,0,0,48.69999999999982,0,0,0
1157601,Hale,34.0608340,-101.9055560,99.0599968300801,1051.5599663500811,67.9551578254349,134.71000000000004,0,0,0,126.69999999999982,0,0,0,119.09999999999991,0,0,0,115.00999999999976,0,0,0,112.51999999999998,0,0,0,105.75
1157901,Hale,34.0322220,-101.9055560,96.0119969276161,1047.9023664671242,78.37322149205694,0,0,0,99.90000000000009,0,0,0,86.32999999999993,0,0,0,75.02999999999975,0,0,0,68.58999999999969,0,0,0,55.4699999999998,0
1158103,Hale,34.1108340,-101.8530560,102.4127967227905,1047.9023664671242,76.8400775411175,0,80.09000000000015,0,0,0,73.01000000000022,0,0,0,66.84999999999991,0,0,0,63.63000000000011,0,0,0,52.11000000000013,0,0,0
1158204,Hale,34.0836110,-101.8180550,103.9367966740225,1043.6351666036746,68.5830458053426,0,0,0,128.40999999999985,0,0,0,116.58999999999969,0,0,0,0,0,0,0,0,0,0,0,0,0
1158205,Hale,34.1091670,-101.7966670,105.15599663500811,1038.4535667694859,80.06790943782691,92.08999999999969,0,0,0,79.19999999999982,0,0,0,70.11999999999989,0,0,0,63.149999999999636,0,0,0,53.529999999999745,0,0,0,39.50999999999976
1158414,Hale,34.0633340,-101.8608340,89.9159971226881,1043.939966593921,46.0674705258409,0,0,0,0,165.19999999999982,0,0,0,159.37999999999965,0,0,0,157.05999999999995,0,0,0,0,0,0,0,0
1158417,Hale,34.0794440,-101.8580560,102.10799673254411,1049.1215664281099,71.14336572341226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108.78999999999996,0,0,0
1158801,Hale,34.0322220,-101.8172220,77.72399751283209,1034.4911668962827,35.13734287560509,0,0,150.96000000000004,0,0,0,148.5699999999997,0,0,0,144.94999999999982,0,0,0,144.67999999999984,0,0,134.3199999999997,0,0,0
1158901,Hale,34.0069450,-101.7575010,68.57999780544007,1017.7271674327307,31.879030979871054,-36.40000000000009,0,0,0,-36.40000000000009,0,0,0,-37.070000000000164,0,0,0,-36.18000000000029,0,0,0,-36.25,0,0,0,-36.99000000000024
1159202,Hale,34.1188890,-101.6761110,96.0119969276161,1018.6415674034698,77.26374952755995,0,102.55000000000018,0,0,0,95.13999999999987,0,0,0,86.65000000000009,0,0,0,0,77.55000000000018,0,0,65.41000000000031,0,0,0
1159404,Hale,34.0791670,-101.7397220,97.5359968788481,1028.3951670913546,78.45551748942347,87.11999999999989,0,0,0,72.90000000000009,0,0,0,0,65.11999999999989,0,0,0,53.23000000000002,0,0,0,0,0,37.5,0
1159503,Hale,34.0461110,-101.6827780,45.71999853696005,1013.1551675790347,25.15819119493787,-24.539999999999964,0,0,0,-22.699999999999818,0,0,0,-26.029999999999745,0,0,0,0,-22.049999999999727,0,0,0,-24.549999999999727,0,0,0
1160204,Hale,34.0925000,-101.5780550,82.60079735677448,1003.7063678813962,80.63788541958765,0,0,115.6899999999996,0,0,0,101.85999999999967,0,0,0,95.7199999999998,0,0,0,85.81999999999971,0,0,0,74.13999999999987,0,0
1160401,Hale,34.0733330,-101.6188890,41.14799868326404,1006.4495677936138,31.455358993428458,0,0,0,224.25999999999976,0,0,0,224.9000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
2301302,Hale,33.9641670,-101.9147230,113.08079638141452,1046.987966496385,72.13091769181067,121.79999999999973,0,0,0,116.59999999999991,0,0,0,112.5,0,0,0,114.94999999999982,0,0,0,0,0,0,0,0
2301309,Hale,33.9997220,-101.8880560,108.50879652771852,1048.2071664573707,85.44153326587099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.57999999999993,0,0
2301401,Hale,33.9297220,-101.9697220,106.67999658624011,1049.1215664281099,85.1458772753319,129.09000000000015,0,0,0,119.5,0,0,0,0,103.76000000000022,0,0,0,96.78999999999996,0,0,0,75.73999999999978,0,0,0
2301501,Hale,33.9183330,-101.9402780,99.6695968105729,1046.6831665061386,68.36968581217003,0,138.3800000000001,0,0,0,0,0,0,0,136.69000000000005,0,0,0,0,0,0,0,0,0,0,0
2301601,Hale,33.9352780,-101.8850000,113.69039636190732,1039.6727667304715,76.41945355457743,141.4100000000003,0,0,0,131.9000000000001,0,0,0,0,113.18000000000029,0,0,0,0,0,0,0,0,0,0,0
2301802,Hale,33.9152780,-101.9405560,105.15599663500811,1043.3303666134282,76.67853354628697,0,0,0,0,0,0,0,0,0,93.19000000000005,0,0,0,88.57999999999993,0,0,0,0,65.92999999999984,0,0
2301901,Hale,33.8838890,-101.8886110,61.56959802977286,1029.0047670718475,50.82235037368472,34.20000000000027,0,0,0,30.300000000000182,0,0,0,24.200000000000273,0,0,0,30.330000000000382,0,0,0,27.68000000000029,0,0,0,24.5600000000004
2302104,Hale,33.9775000,-101.8530560,100.58399678131211,1041.1967666817034,77.34299752502407,0,0,108.69000000000005,0,0,0,95.51999999999998,0,0,0,87.92000000000007,0,0,0,78.17000000000007,0,0,0,80.34999999999991,0,0
2302302,Hale,33.9633340,-101.7802780,49.37759841991685,1018.6415674034698,36.393118835420225,0,0,0,-15.220000000000255,0,0,0,-16.789999999999964,0,0,0,-16.86999999999989,0,0,0,-18.519999999999982,0,0,0,-18.800000000000182,0
2302401,Hale,33.9411110,-101.8527780,76.50479755184648,1036.0151668475146,67.36079784445447,0,68.09999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2302501,Hale,33.9336110,-101.8097230,106.98479657648652,1024.7375672083979,89.37345314004943,0,0,0,92.73000000000002,0,0,0,80.11999999999989,0,0,0,68.88999999999987,0,0,0,45.26999999999998,0,0,0,24.480000000000018,0
2302504,Hale,33.9488890,-101.8002780,89.9159971226881,1020.7751673351946,80.40623742700046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-108.76000000000022,0,0,0
2302801,Hale,33.8761110,-101.7966670,67.05599785420807,1022.9087672669194,54.8213262457176,0,0,-0.01999999999998181,0,0,0,-4.269999999999982,0,0,0,-3.400000000000091,0,0,0,-4.369999999999891,0,0,-8.760000000000218,0,0,0
2302901,Hale,33.9116670,-101.7658340,113.99519635215371,1016.507967471745,88.69679716170249,-136.70000000000027,0,0,0,-151.4000000000001,0,0,0,-162.26999999999998,0,0,0,-171.28999999999996,0,0,0,-199,0,0,0,0
2303103,Hale,33.9816670,-101.7208330,42.67199863449604,1016.8127674619915,37.09415881298686,0,0,0,-39.86000000000013,0,0,0,-41.720000000000255,0,0,0,-41.30000000000018,0,0,0,-41.5,0,0,0,-42,0
2303201,Hale,33.9777780,-101.6769440,61.26479803952646,1011.0215676473099,41.36135867643647,0,16.549999999999727,0,0,0,15.279999999999745,0,0,0,12.549999999999727,0,0,0,11.269999999999982,0,0,0,9.019999999999982,0,0,0
2303304,Hale,33.9694440,-101.6355560,60.95999804928006,1006.1447678033675,43.360846612452974,0,0,0,39.33999999999969,0,0,0,32.309999999999945,0,0,0,32.399999999999636,0,0,0,30.669999999999618,0,0,0,29.9399999999996,0
2303401,Hale,33.9377780,-101.7352780,51.20639836139525,1011.9359676180491,34.72281488886995,0,-62.48000000000002,0,0,0,0,0,-65.67999999999984,0,0,0,0,-67.51999999999998,0,0,0,0,0,0,0,0
2303505,Hale,33.9516670,-101.6947220,62.48399800051207,1011.0215676473099,41.842942661025894,0,0,0,0,0,0,-25.38000000000011,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2303702,Hale,33.9066670,-101.7313890,72.54239767864327,1009.4975676960778,66.39153387547097,0,0,0,0,-169.19999999999982,0,0,0,-171.5999999999999,0,0,0,-173.79999999999973,0,0,0,-176.8499999999999,0,0,0,-179.01999999999998
2303904,Hale,33.8752780,-101.6372220,80.77199741529608,995.4767681447435,74.18831762597387,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2304106,Hale,33.9630560,-101.5919450,97.5359968788481,1000.9631679691786,66.0684458858098,0,0,0,67.83000000000038,0,0,0,67.36000000000013,0,0,0,68.68000000000029,0,0,0,68.70000000000027,0,0,0,67.03999999999996,0
2304505,Hale,33.9244440,-101.5644450,117.04319625461773,989.075968349569,74.20660562538863,0,0,0,191.94000000000005,0,0,0,182.8800000000001,0,0,0,182.1500000000001,0,0,0,177.13999999999987,0,0,0,0,0
2304701,Hale,33.8861110,-101.6066670,54.863998244352054,991.5143682715402,56.369710196169294,51.80000000000018,0,0,0,49,0,0,0,46.159999999999854,0,0,0,42.679999999999836,0,0,0,40.94999999999982,0,0,0,38.059999999999945
2309101,Hale,33.8597230,-101.9605560,44.50079857597444,1029.6143670523402,32.29965496641098,0,0,32.5300000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2309106,Hale,33.8616670,-101.9611120,56.69279818583046,1027.1759671303691,31.708342985333086,0,0,0,0,0,0,0,51.07999999999993,0,0,0,48.279999999999745,0,0,0,0,46.69999999999982,0,0,0,47.16999999999962
2309201,Hale,33.8391670,-101.9208330,43.281598614988845,1010.1071676765706,36.77716682313062,0,0,-24.230000000000018,0,0,0,-24.5300000000002,0,0,0,-24.230000000000018,0,0,0,-23.66000000000031,0,0,-26.559999999999945,0,0,0
2309301,Hale,33.8738890,-101.9119450,70.10399775667207,1029.0047670718475,54.863998244352054,77.26999999999998,0,0,0,67.59999999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2311103,Hale,33.8377780,-101.7261110,85.34399726899208,1007.6687677545995,72.53020567903343,29.449999999999818,0,0,0,25.09999999999991,0,0,0,21.73999999999978,0,0,0,19.690000000000055,0,0,0,17.429999999999836,0,0,0,15.139999999999873
2311305,Hale,33.8558340,-101.6661120,111.25199643993612,991.2095682812939,71.08240572536303,0,198.80999999999995,0,0,0,183.8399999999997,0,0,0,170.38999999999987,0,0,0,0,0,0,0,0,0,0,0
2312102,Hale,33.8600010,-101.5952780,103.63199668377611,991.2095682812939,81.82965338145104,0,0,215.86000000000013,0,0,0,200.61000000000013,0,0,0,194.34000000000015,0,0,0,0,188.1500000000001,0,0,0,175.33000000000038,0
2312109,Hale,33.8494450,-101.5894450,129.53999585472013,988.7711683593226,69.79919776642568,0,0,200.30000000000018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2408301,Hale,33.9925000,-102.0147230,103.9367966740225,1054.9127662427916,79.5040294558711,0,0,103.51000000000022,0,0,0,84.25,0,0,0,73.80000000000018,0,0,0,0,61.73000000000002,0,0,0,53.059999999999945,0
2408501,Hale,33.9430560,-102.0544450,82.60079735677448,1058.2655661355018,56.54954219041471,0,0,0,128.6300000000001,0,0,0,123.38000000000011,0,0,0,118.98000000000002,0,0,0,111.91000000000031,0,0,0,107.36999999999989,0
2408602,Hale,33.9411110,-102.0105560,100.8887967715585,1055.2175662330378,78.8212774777191,0,138.76000000000022,0,0,0,131.48000000000002,0,0,0,121.42000000000007,0,0,0,113.26000000000022,0,0,0,94.73000000000002,0,0,0
2408803,Hale,33.8752778,-102.0491667,86.2583972397313,1053.693566281806,56.73851818436744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610.6500000000001
2408902,Hale,33.8852780,-102.0130560,92.0495970544129,1041.8063666621963,55.93689421001938,0,0,102.09000000000015,0,0,0,98.34000000000015,0,0,0,96.73000000000002,0,0,0,93.69000000000005,0,0,84.7800000000002,0,0,0
2416311,Hale,33.8369450,-102.0016670,55.168798234598455,1039.6727667304715,39.867838724229216,0,47.31999999999971,0,0,0,46.929999999999836,0,0,0,45.84999999999991,0,0,0,45.75,0,0,0,45.25,0,0,0
