id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2707501,Dawson,32.9452778,-102.1872222,47.24399848819205,959.8151692859146,38.85285475670859,0,0,95.17000000000007,0,0,0,70.5,0,0,0,55.5,0,0,0,39.33000000000038,0,0,0,27.670000000000073,0,0
2707503,Dawson,32.9294440,-102.1827780,47.85359846868485,956.7671693834506,26.97479913680643,0,0,0,0,0,0,0,82.89000000000033,0,0,0,63.30000000000018,0,0,0,0,0,0,0,0,0
2707606,Dawson,32.9247220,-102.1263890,35.66159885882884,947.927969666305,22.079711293449254,0,0,0,0,0,59.25999999999976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2707801,Dawson,32.9122222,-102.1944444,45.71999853696005,954.9383694419722,20.72639933675522,0,0,137.30999999999995,0,0,134.4000000000001,0,0,0,129.6500000000001,0,0,0,126.15000000000009,0,0,0,122.73000000000002,0,0,0
2707901,Dawson,32.9158333,-102.1558333,45.110398556467246,947.6231696760585,24.865583204301316,0,0,0,97.18000000000029,0,0,83.55000000000018,0,0,0,67.30000000000018,0,0,0,63.55000000000018,0,0,0,55.220000000000255,0,0
2708405,Dawson,32.9288889,-102.1177778,44.19599858572805,950.975969568769,33.527998927104036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.04999999999973,0,0,0,31.699999999999818,0,0
2708503,Dawson,32.9419444,-102.0600000,30.47999902464003,941.8319698613769,22.82951926945541,108.62999999999965,0,0,101.87999999999965,0,0,0,77.79999999999973,0,0,71.04999999999973,0,0,68.04999999999973,0,0,0,64.79999999999973,0,0,0
2708505,Dawson,32.9172222,-102.0727778,33.527998927104036,942.7463698321162,27.179015130271537,0,0,0,0,0,87.34999999999991,0,0,0,75.26999999999998,0,0,0,77.92999999999984,0,0,0,71.34999999999991,0,0,0
2708602,Dawson,32.9366667,-102.0133333,18.287999414784018,932.6879701539849,12.396215603321123,0,0,0,81.38000000000011,0,0,0,65.22000000000025,0,0,0,63.88000000000011,0,0,0,62.80000000000018,0,0,0,62.13000000000011,0
2708606,Dawson,32.9569450,-102.0341670,33.527998927104036,938.4791699686666,15.825215493593127,0,0,0,0,0,0,0,48.09999999999991,0,0,0,52.179999999999836,0,0,0,0,0,0,0,0,0
2708801,Dawson,32.8816667,-102.0580556,45.71999853696005,940.9175698906378,37.97198278489653,0,123.80000000000018,0,0,0,91.55000000000018,0,0,0,78.55000000000018,0,0,0,79.47000000000025,0,0,0,71.55000000000018,0,0,0
2715201,Dawson,32.8569444,-102.1683333,45.71999853696005,952.1951695297546,32.232598968556836,0,58.970000000000255,0,0,0,45.710000000000036,0,0,0,36.80000000000018,0,0,0,32.13000000000011,0,0,0,28.63000000000011,0,0,0
2715302,Dawson,32.8336110,-102.1338890,53.339998293120054,933.9071701149705,21.05558332622131,0,0,63.2800000000002,0,0,0,58.98000000000002,0,0,48.90000000000009,0,0,0,43.820000000000164,0,0,0,0,0,0,0
2716202,Dawson,32.8513889,-102.0783333,73.15199765913607,937.259970007681,37.05758281415733,145.30999999999995,0,0,0,125.96000000000004,0,0,0,113.15000000000009,0,0,0,103.40000000000009,0,0,0,100.07000000000016,0,0,0,92.82000000000016
2716205,Dawson,32.8430556,-102.0436111,55.47359822484486,928.4207702905353,39.77639872715524,0,0,0,0,0,0,0,128.32999999999993,0,0,0,114.82999999999993,0,0,0,101.67000000000007,0,0,0,95.5,0
2716206,Dawson,32.8547230,-102.0422220,60.95999804928006,932.0783701734922,37.94759878567684,0,0,0,0,0,0,0,0,0,109.90000000000009,0,0,0,89.90000000000009,0,0,0,0,0,0,0
2716301,Dawson,32.8388890,-102.0288890,58.21679813706246,927.2015703295498,37.688518793967425,0,0,0,0,0,0,117.5,0,0,0,105.57999999999993,0,0,0,98.34999999999991,0,0,0,0,0,0
2716503,Dawson,32.8297220,-102.0441670,56.997598176076856,928.115970300289,37.337998805184036,0,0,0,0,0,0,0,0,0,0,0,0,111.32999999999993,0,0,0,106.67000000000007,0,0,0,102.5
2716607,Dawson,32.8016670,-102.0269440,59.43599809804806,922.0199704953609,34.847782884870924,0,0,143.23000000000002,0,0,0,117.57000000000016,0,0,0,108.48000000000002,0,0,0,99.07000000000016,0,0,0,0,0,0
2716611,Dawson,32.8291667,-102.0263889,56.997598176076856,928.115970300289,43.181014618207556,0,0,0,0,0,0,0,0,0,0,0,108.5,0,0,0,100.32999999999993,0,0,0,94.82999999999993,0
2716612,Dawson,32.8194440,-102.0144450,54.863998244352054,926.2871703588105,40.76699869545604,0,0,0,0,0,0,0,0,0,0,0,0,96.75,0,0,0,0,0,0,0,0
2716801,Dawson,32.7866670,-102.0491670,58.82639811755526,920.4959705441289,22.25039928798722,0,0,0,148.75,0,0,0,131.67000000000007,0,0,0,120,0,0,0,0,0,0,0,0,0
2716802,Dawson,32.7913889,-102.0488889,64.00799795174406,923.543970446593,28.24581509613394,0,0,0,0,0,0,0,0,0,0,0,0,115.42000000000007,0,0,0,117,0,0,0,110.32999999999993
2716803,Dawson,32.7869444,-102.0463889,60.95999804928006,918.9719705928969,24.103583228685313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.32999999999993,0,0,0,0,108.92000000000007,0
2723505,Dawson,32.7033340,-102.1825000,33.527998927104036,920.8007705343754,9.75359968788481,0,0,0,0,0,0,0,0,18.300000000000182,0,0,0,16.300000000000182,0,0,0,0,0,0,0,0
