id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2762608,Midland,32.0463890,-102.2725000,40.23359871252484,883.0055717438217,29.64179905146243,0,0,0,0,0,0,0,0,0,-4.050000000000182,0,0,0,0,0,0,0,0,0,0,0
2763901,Midland,32.0108333,-102.1405556,27.431999122176027,863.4983723680521,6.306311798198039,49.63000000000011,0,0,0,0,46.69999999999982,0,0,46.59999999999991,0,0,0,0,0,0,0,0,45.909999999999854,0,0,0
2763904,Midland,32.0200000,-102.1297220,20.72639933675522,857.7071725533705,9.180575706221545,0,0,0,0,0,84.18000000000029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764602,Midland,32.0544444,-102.0391667,42.67199863449604,850.6967727777032,15.166847514660946,0,0,60.659999999999854,0,0,0,0,51.90000000000009,0,0,0,48.30000000000018,0,0,0,47.13999999999987,0,0,0,43.23999999999978,0
2764802,Midland,32.0172222,-102.0738889,20.72639933675522,845.8199729337608,7.260335767669305,0,54.79999999999973,0,0,0,0,54.44999999999982,0,0,0,54.81999999999971,0,0,0,0,54.11999999999989,0,0,0,52.379999999999654,0
2764901,Midland,32.0313889,-102.0041667,21.031199327001623,848.2583728557321,14.956535521390913,43.82999999999993,0,0,0,0,40.19999999999982,0,0,37.69999999999982,0,0,0,0,0,38.01999999999998,0,0,0,38.029999999999745,0,0
2857801,Midland,32.0375000,-101.9522230,22.859999268480024,840.3335731093257,12.64310359542069,0,0,18.279999999999745,0,0,0,0,14.7199999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
2857803,Midland,32.0375000,-101.9522230,22.859999268480024,840.3335731093257,11.338559637166036,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858402,Midland,32.0636111,-101.8675000,23.469599248972823,821.7407737042953,18.434303410102295,0,0,0,0,18.700000000000273,0,0,0,0,0,16.690000000000055,0,0,0,0,14.220000000000255,0,0,0,16.320000000000164,0
2858601,Midland,32.0552778,-101.7797222,10.05839967813121,793.39437461138,793.39437461138,0,0,53.68000000000029,0,0,0,0,50.42000000000007,0,0,0,53.5,0,0,0,0,0,0,0,-2538.6,0
4402202,Midland,31.9650010,-101.8044450,18.89759939527682,799.490374416308,7.863839748357184,0,59.09999999999991,0,0,0,0,64.19999999999982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402410,Midland,31.9530556,-101.8488889,41.14799868326404,807.7199741529608,12.274295607222536,0,0,0,0,0,83.48999999999978,0,0,78.09999999999991,0,0,0,0,84.82999999999993,0,0,0,0,83.23000000000002,0,0
4409302,Midland,31.8672220,-101.8941670,21.33599931724802,807.4151741627144,13.478255568695761,0,241.3800000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507406,Midland,31.9411110,-102.2205550,36.575998829568036,874.1663720266761,13.228319576693801,0,0,0,0,81.79999999999973,0,0,0,0,81,0,0,0,0,0,77.69999999999982,0,0,0,0,0
4507421,Midland,31.9202778,-102.2233333,18.287999414784018,874.4711720169225,10.732007656575766,0,92.34999999999991,0,0,0,0,89.79999999999973,0,0,0,90.05999999999995,0,0,0,92.15000000000009,0,0,0,90.38999999999987,0,0
4507501,Midland,31.9505560,-102.1997220,25.907999170944027,875.3855719876617,20.44598334572851,0,55.11999999999989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507602,Midland,31.9225000,-102.1402780,27.12719913192963,858.9263725143561,17.803367430292198,66.39000000000033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508101,Midland,31.9663889,-102.1069444,27.431999122176027,855.2687726313993,6.91591177869084,0,0,72.29999999999973,0,0,0,0,68.9399999999996,0,0,0,72.39999999999964,0,0,0,73.67999999999984,0,0,0,72.50999999999976,0
4508602,Midland,31.9386111,-102.0191667,23.164799258726426,835.7615732556296,17.17547945038463,0,0,47.67000000000007,0,0,0,0,41.320000000000164,0,0,0,40.44999999999982,0,0,0,0,0,38.309999999999945,0,0,0
4514603,Midland,31.8111120,-102.2636120,21.33599931724802,859.5359724948489,5.669279818583018,0,0,0,0,48.40000000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515201,Midland,31.8636111,-102.2005556,28.04159910266883,854.9639726411528,9.534143694907463,0,0,48.309999999999945,0,0,0,0,47.11999999999989,0,0,0,49.820000000000164,0,0,0,51.5,0,0,0,47.61999999999989,0
