id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2309601,Lubbock,33.8225000,-101.9155556,48.76799843942405,1014.983967520513,44.537374574803984,0,0,970.5136489435632,0,0,0,970.4892649443435,0,0,0,970.5045049438559,0,0,0,970.5075529437582,0,0,0,970.4374489460016,0,0
2309701,Lubbock,33.7661120,-101.9633340,60.95999804928006,1022.2991672864266,52.300630326379874,970.282000950976,0,0,0,970.1783689542922,0,0,0,970.1235049560479,0,0,0,970.1296009558528,0,0,969.9985369600467,0,0,0,0,0
2310413,Lubbock,33.7927780,-101.8475000,71.62799770790407,1018.9463673937163,59.137294107606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.8090732861097,0,0
2310502,Lubbock,33.7983340,-101.8147230,91.4399970739201,1016.2031674814987,63.22161397690837,0,954.1519854671365,0,0,0,954.6366174516284,0,0,0,951.2045695614538,0,0,0,953.3168334938613,0,0,0,953.0181295034198,0,0,0
2310703,Lubbock,33.7725000,-101.8536120,60.95999804928006,1014.3743675400202,54.0593262701016,0,0,0,0,0,959.7938332865973,0,0,0,960.3241852696261,0,0,0,961.3147852379269,0,0,0,959.6627692907914,0,0,0
2311501,Lubbock,33.8108340,-101.6822220,108.20399653747211,1000.3535679886859,62.34988600480363,0,0,0,938.8022579583277,0,0,0,938.0036819838822,0,0,0,0,0,0,0,0,0,0,0,0,0
2311502,Lubbock,33.8127780,-101.6902780,91.4399970739201,1004.0111678716427,67.08038185342775,0,0,0,0,0,0,0,0,0,0,0,0,0,937.8634739883688,0,0,0,936.9307860182149,0,0,0
2311601,Lubbock,33.7986111,-101.6361111,104.24159666426891,993.647968203265,56.186830202021476,939.6221699320905,0,0,0,939.0887699491593,0,0,0,938.7077699613513,0,0,0,938.0524499823216,0,0,937.6104899964644,0,0,0,0,937.4611380012435
2311702,Lubbock,33.7816670,-101.7483340,91.4399970739201,1002.4871679204107,71.92060569854063,0,0,936.833250021336,0,0,0,935.3305860694213,0,0,0,934.9008180831739,0,0,0,933.358530132527,0,0,0,0,930.56656222187,0
2311801,Lubbock,33.7663890,-101.7058340,106.67999658624011,995.171968154497,72.38694968361754,0,0,925.8726423720755,0,0,0,924.5802904134307,0,0,0,924.8546104046525,0,0,0,924.3212104217213,0,0,0,922.7850184708794,0,0
2311904,Lubbock,33.7644450,-101.6308330,88.69679716170249,986.027968447105,63.77634995915673,0,0,0,0,0,0,0,0,0,0,0,927.7441143121885,0,0,0,924.9917704002634,0,0,0,922.2516184879482,0
2312401,Lubbock,33.7955560,-101.6125010,111.25199643993612,991.2095682812939,65.20586191341236,0,0,0,931.203594201485,0,0,0,929.7679862474245,0,0,0,928.45125028956,0,0,0,927.2625303275989,0,0,926.0037063678815,0,0
2312803,Lubbock,33.7511120,-101.5650010,84.73439728849928,975.6647687787274,72.16444569073781,0,0,0,912.9399787859207,0,0,0,910.1998268736055,0,0,0,909.2701869033541,0,0,0,907.4932029602176,0,0,903.5003230879896,0,0
2317104,Lubbock,33.7188890,-101.9830550,52.120798332134456,1013.1551675790347,42.77258263127733,0,970.6386169395644,0,0,0,970.663000938784,0,0,0,970.5746089416126,0,0,0,970.5868009412225,0,0,0,970.2484729520489,0,0,0
2317202,Lubbock,33.7338890,-101.9397220,67.05599785420807,1017.1175674522378,57.02198217529655,0,0,0,0,963.4727691688714,0,0,0,963.9482571536557,0,0,0,964.0457931505347,0,0,963.082625181356,0,0,0,960.0955852769413,0
2317205,Lubbock,33.7086120,-101.9225000,50.90159837114885,1007.363967764353,50.880262371831556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,959.8761292839638,0,0,956.4837053925215,0,0
2317406,Lubbock,33.6711110,-101.9619450,42.67199863449604,994.8671681642506,28.09036710110821,0,968.9439289937942,0,0,0,968.1941210177881,0,0,0,967.7765450311505,0,0,0,0,968.5964570049134,0,0,0,966.7768010631424,0,0
2317501,Lubbock,33.6916670,-101.9197220,51.815998341888054,1007.9735677448458,41.01693468745814,966.9566330573876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317506,Lubbock,33.6791670,-101.9250000,45.110398556467246,998.5247680472074,36.07003084575906,0,0,0,0,0,963.3478011728704,0,0,0,963.1283451798929,0,0,0,0,963.2685531754063,0,0,0,962.4547372014483,0,0
2317601,Lubbock,33.6766670,-101.8888890,48.463198449177646,997.3055680862218,39.928798722278444,959.7694492873776,0,0,0,958.595969324929,0,0,0,958.3734653320491,0,0,0,958.0290413430706,0,0,957.8248253496056,0,0,0,957.3767693639434,0
2317712,Lubbock,33.6363890,-101.9600010,53.339998293120054,995.7815681349898,30.47999902464003,0,0,0,0,965.3015691103498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317801,Lubbock,33.6313890,-101.9575010,36.575998829568036,995.4767681447435,27.560015118079537,0,968.5690250057911,0,0,0,967.5662330378805,0,0,0,967.9167530266639,0,0,0,0,0,0,0,0,0,0,0
2318109,Lubbock,33.7330550,-101.8361110,57.60719815656966,1005.2303678326282,53.794150278587125,0,0,0,0,0,0,0,0,0,0,0,952.9114495068336,0,0,0,952.4024335231221,0,0,951.4362175540411,0,0
2318301,Lubbock,33.7383340,-101.7836110,104.85119664476171,1002.791967910657,68.01002182367934,0,0,935.3763060679582,0,0,0,934.7301300886357,0,0,0,0,934.7819460869777,0,0,0,0,0,0,0,0,0
