id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2309601,Lubbock,33.8225000,-101.9155556,48.76799843942405,1014.983967520513,44.537374574803984,0,0,-17.5,0,0,0,-17.579999999999927,0,0,0,-17.529999999999745,0,0,0,-17.519999999999982,0,0,0,-17.75,0,0
2309701,Lubbock,33.7661120,-101.9633340,60.95999804928006,1022.2991672864266,52.300630326379874,-12.460000000000036,0,0,0,-12.800000000000182,0,0,0,-12.980000000000018,0,0,0,-12.960000000000036,0,0,-13.390000000000327,0,0,0,0,0
2310413,Lubbock,33.7927780,-101.8475000,71.62799770790407,1018.9463673937163,59.137294107606586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.619999999999891,0,0
2310502,Lubbock,33.7983340,-101.8147230,91.4399970739201,1016.2031674814987,63.22161397690837,0,91.42000000000007,0,0,0,93.01000000000022,0,0,0,81.75,0,0,0,88.67999999999984,0,0,0,87.69999999999982,0,0,0
2310703,Lubbock,33.7725000,-101.8536120,60.95999804928006,1014.3743675400202,54.0593262701016,0,0,0,0,0,6.929999999999836,0,0,0,8.670000000000073,0,0,0,11.920000000000073,0,0,0,6.5,0,0,0
2311501,Lubbock,33.8108340,-101.6822220,108.20399653747211,1000.3535679886859,62.34988600480363,0,0,0,64.86000000000013,0,0,0,62.24000000000024,0,0,0,0,0,0,0,0,0,0,0,0,0
2311502,Lubbock,33.8127780,-101.6902780,91.4399970739201,1004.0111678716427,67.08038185342775,0,0,0,0,0,0,0,0,0,0,0,0,0,109.88000000000011,0,0,0,106.82000000000016,0,0,0
2311601,Lubbock,33.7986111,-101.6361111,104.24159666426891,993.647968203265,56.186830202021476,128.6500000000001,0,0,0,126.90000000000009,0,0,0,125.65000000000009,0,0,0,123.5,0,0,122.05000000000018,0,0,0,0,121.55999999999995
2311702,Lubbock,33.7816670,-101.7483340,91.4399970739201,1002.4871679204107,71.92060569854063,0,0,112.19999999999982,0,0,0,107.26999999999998,0,0,0,105.86000000000013,0,0,0,100.79999999999973,0,0,0,0,91.63999999999987,0
2311801,Lubbock,33.7663890,-101.7058340,106.67999658624011,995.171968154497,72.38694968361754,0,0,117.94000000000005,0,0,0,113.70000000000027,0,0,0,114.60000000000036,0,0,0,112.85000000000036,0,0,0,107.8100000000004,0,0
2311904,Lubbock,33.7644450,-101.6308330,88.69679716170249,986.027968447105,63.77634995915673,0,0,0,0,0,0,0,0,0,0,0,155.08000000000038,0,0,0,146.05000000000018,0,0,0,137.0600000000004,0
2312401,Lubbock,33.7955560,-101.6125010,111.25199643993612,991.2095682812939,65.20586191341236,0,0,0,131.6300000000001,0,0,0,126.92000000000007,0,0,0,122.59999999999991,0,0,0,118.69999999999982,0,0,114.57000000000016,0,0
2312803,Lubbock,33.7511120,-101.5650010,84.73439728849928,975.6647687787274,72.16444569073781,0,0,0,153.80999999999995,0,0,0,144.8199999999997,0,0,0,141.76999999999998,0,0,0,135.94000000000005,0,0,122.83999999999969,0,0
2317104,Lubbock,33.7188890,-101.9830550,52.120798332134456,1013.1551675790347,42.77258263127733,0,22.91000000000031,0,0,0,22.990000000000236,0,0,0,22.700000000000273,0,0,0,22.740000000000236,0,0,0,21.63000000000011,0,0,0
2317202,Lubbock,33.7338890,-101.9397220,67.05599785420807,1017.1175674522378,57.02198217529655,0,0,0,0,-15.900000000000091,0,0,0,-14.340000000000146,0,0,0,-14.019999999999982,0,0,-17.18000000000029,0,0,0,-26.980000000000018,0
2317205,Lubbock,33.7086120,-101.9225000,50.90159837114885,1007.363967764353,50.880262371831556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.199999999999818,0,0,-1.9299999999998363,0,0
2317406,Lubbock,33.6711110,-101.9619450,42.67199863449604,994.8671681642506,28.09036710110821,0,52.149999999999636,0,0,0,49.6899999999996,0,0,0,48.31999999999971,0,0,0,0,51.00999999999976,0,0,0,45.039999999999964,0,0
2317501,Lubbock,33.6916670,-101.9197220,51.815998341888054,1007.9735677448458,41.01693468745814,30.029999999999745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317506,Lubbock,33.6791670,-101.9250000,45.110398556467246,998.5247680472074,36.07003084575906,0,0,0,0,0,22.590000000000146,0,0,0,21.86999999999989,0,0,0,0,22.329999999999927,0,0,0,19.659999999999854,0,0
2317601,Lubbock,33.6766670,-101.8888890,48.463198449177646,997.3055680862218,39.928798722278444,31.75,0,0,0,27.90000000000009,0,0,0,27.170000000000073,0,0,0,26.039999999999964,0,0,25.36999999999989,0,0,0,23.90000000000009,0
2317712,Lubbock,33.6363890,-101.9600010,53.339998293120054,995.7815681349898,30.47999902464003,0,0,0,0,45.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317801,Lubbock,33.6313890,-101.9575010,36.575998829568036,995.4767681447435,27.560015118079537,0,77.7199999999998,0,0,0,74.42999999999984,0,0,0,75.57999999999993,0,0,0,0,0,0,0,0,0,0,0
2318109,Lubbock,33.7330550,-101.8361110,57.60719815656966,1005.2303678326282,53.794150278587125,0,0,0,0,0,0,0,0,0,0,0,7.449999999999818,0,0,0,5.779999999999745,0,0,2.6100000000001273,0,0
2318301,Lubbock,33.7383340,-101.7836110,104.85119664476171,1002.791967910657,68.01002182367934,0,0,107.51999999999998,0,0,0,105.39999999999964,0,0,0,0,105.56999999999971,0,0,0,0,0,0,0,0,0
