id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
1110301,Randall,34.8461110,-101.7583340,55.47359822484486,1085.3927652674315,38.81018275807413,3432.64,0,0,0,3433,0,0,0,3435.25,0,0,0,3434.81,0,0,3434.93,0,0,0,3433.67,0
1110402,Randall,34.8305550,-101.8661120,62.48399800051207,1116.4823642725644,51.730654344619,0,0,3490.75,0,0,0,3491.35,0,0,0,3492.53,0,0,0,3493.03,0,0,3493.28,0,0,0
1110506,Randall,34.8063890,-101.7933340,67.05599785420807,1092.0983650528524,44.45203057753507,3436.34,0,0,0,3437,0,0,0,3435.06,0,0,0,3434.67,0,0,0,0,3435.71,0,0,3437.16
1110512,Randall,34.8022230,-101.8294440,61.874398020019264,1104.2903646627083,51.70322234549692,0,0,0,3448.92,0,0,0,3451,0,0,0,3452.49,0,0,3454.01,0,0,0,0,3453.37,0
1110802,Randall,34.7691670,-101.8111120,67.05599785420807,1096.6703649065482,49.85003840479882,0,3422.7,0,0,0,3427.47,0,0,0,3430.04,0,0,0,3432.76,0,0,0,3427.14,0,0,3434.45
1111502,Randall,34.8230550,-101.6830550,62.48399800051207,1071.98156569659,51.61787834822787,0,0,0,3348.46,0,0,0,3347.65,0,0,0,0,0,0,0,0,0,0,0,0,0
1111519,Randall,34.8216670,-101.6763890,60.95999804928006,1072.2863656868362,50.95036636958823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3352.18,0,0,0,0,3350.84,0
1111801,Randall,34.7633340,-101.6869450,54.25439826385926,1064.9711659209227,40.66031869886983,3355.65,0,0,0,3354,0,0,0,3356.18,0,0,0,3359.72,0,0,3360.35,0,0,0,0,3360.6
1111901,Randall,34.7633340,-101.6341670,54.25439826385926,1054.3031662622986,42.28185464698059,0,0,3321.6,0,0,0,3320.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111927,Randall,34.7913890,-101.6663890,56.69279818583046,1063.4471659696908,46.594774508967184,0,0,0,3337.48,0,0,0,3337.1,0,0,0,3336.91,0,0,0,3336.37,0,0,0,3336.13,0
1111928,Randall,34.7708330,-101.6344450,53.644798283366455,1054.9127662427916,43.87291059606688,0,0,0,0,0,0,0,0,3313.77,0,0,0,3315.35,0,0,3317.26,0,0,0,3317.06,0
