id,county,latitude,longitude,wellDepth,LandSurfaceElevation,DepthFromLSD,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
2762608,Midland,32.0463890,-102.2725000,40.23359871252484,883.0055717438217,29.64179905146243,0,0,0,0,0,0,0,0,0,853.3637726923592,0,0,0,0,0,0,0,0,0,0,0
2763901,Midland,32.0108333,-102.1405556,27.431999122176027,863.4983723680521,6.306311798198039,858.3259165335708,0,0,0,0,857.4328525621487,0,0,857.4023725631241,0,0,0,0,0,0,0,0,857.1920605698541,0,0,0
2763904,Midland,32.0200000,-102.1297220,20.72639933675522,857.7071725533705,9.180575706221545,0,0,0,0,0,848.526596847149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2764602,Midland,32.0544444,-102.0391667,42.67199863449604,850.6967727777032,15.166847514660946,0,0,840.8395410931347,0,0,0,0,838.1694931785762,0,0,0,837.0722132136892,0,0,0,836.7186452250033,0,0,0,835.5299252630423,0
2764802,Midland,32.0172222,-102.0738889,20.72639933675522,845.8199729337608,7.260335767669305,0,839.2972531424879,0,0,0,0,839.1905731459017,0,0,0,839.3033491422927,0,0,0,0,839.0899891491204,0,0,0,838.5596371660915,0
2764901,Midland,32.0313889,-102.0041667,21.031199327001623,848.2583728557321,14.956535521390913,835.0696772777703,0,0,0,0,833.9632533131759,0,0,833.2012533375598,0,0,0,0,0,833.2987893344388,0,0,0,833.3018373343411,0,0
2857801,Midland,32.0375000,-101.9522230,22.859999268480024,840.3335731093257,12.64310359542069,0,0,828.7755574791821,0,0,0,0,827.690469513905,0,0,0,0,0,0,0,0,0,0,0,0,0
2857803,Midland,32.0375000,-101.9522230,22.859999268480024,840.3335731093257,11.338559637166036,0,0,0,828.9950134721596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2858402,Midland,32.0636111,-101.8675000,23.469599248972823,821.7407737042953,18.434303410102295,0,0,0,0,804.0318942709794,0,0,0,0,0,803.419246290584,0,0,0,0,802.6663903146755,0,0,0,803.306470294193,0
2858601,Midland,32.0552778,-101.7797222,10.05839967813121,793.39437461138,793.39437461138,0,0,790.1269187159387,0,0,0,0,789.1332707477353,0,0,0,790.0720547176942,0,0,0,0,0,0,0,0.0,0
4402202,Midland,31.9650010,-101.8044450,18.89759939527682,799.490374416308,7.863839748357184,0,790.0720547176942,0,0,0,0,791.6265346679509,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402410,Midland,31.9530556,-101.8488889,41.14799868326404,807.7199741529608,12.274295607222536,0,0,0,0,0,795.5249265432022,0,0,793.8820545957742,0,0,0,0,795.9333585301325,0,0,0,0,795.4456785457382,0,0
4409302,Midland,31.8672220,-101.8941670,21.33599931724802,807.4151741627144,13.478255568695761,0,793.9369185940187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507406,Midland,31.9411110,-102.2205550,36.575998829568036,874.1663720266761,13.228319576693801,0,0,0,0,862.1877324099925,0,0,0,0,861.9438924177955,0,0,0,0,0,860.9380524499823,0,0,0,0,0
4507421,Midland,31.9202778,-102.2233333,18.287999414784018,874.4711720169225,10.732007656575766,0,864.3365723412297,0,0,0,0,863.5593323661013,0,0,0,863.6385803635654,0,0,0,864.2756123431805,0,0,0,863.7391643603468,0,0
4507501,Midland,31.9505560,-102.1997220,25.907999170944027,875.3855719876617,20.44598334572851,0,854.9395886419331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507602,Midland,31.9225000,-102.1402780,27.12719913192963,858.9263725143561,17.803367430292198,841.1230050840638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508101,Midland,31.9663889,-102.1069444,27.431999122176027,855.2687726313993,6.91591177869084,0,0,848.2888528547567,0,0,0,0,847.2647248875287,0,0,0,848.3193328537812,0,0,0,848.7094768412968,0,0,0,848.3528608527084,0
4508602,Midland,31.9386111,-102.0191667,23.164799258726426,835.7615732556296,17.17547945038463,0,0,822.4021896831299,0,0,0,0,820.4667097450654,0,0,0,820.2015337535508,0,0,0,0,0,819.5492617744236,0,0,0
4514603,Midland,31.8111120,-102.2636120,21.33599931724802,859.5359724948489,5.669279818583018,0,0,0,0,853.8666926762659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515201,Midland,31.8636111,-102.2005556,28.04159910266883,854.9639726411528,9.534143694907463,0,0,845.6401409395155,0,0,0,0,845.2774289511223,0,0,0,846.1003889247876,0,0,0,846.6124529084015,0,0,0,845.4298289462454,0
